direction_color,rowDate,rowDateRaw,rowDateTimestamp,last_close,last_open,last_max,last_min,volume,volumeRaw,change_precent,last_closeRaw,last_openRaw,last_maxRaw,last_minRaw,change_precentRaw,date,valid_ohlc,weekday,is_weekend,year,month
,,,2000-01-01,,,,,,,,,,,,,2000-01-01,False,5,True,2000,1
,,,2000-01-02,,,,,,,,,,,,,2000-01-02,False,6,True,2000,1
,,,2000-01-08,,,,,,,,,,,,,2000-01-08,False,5,True,2000,1
,,,2000-01-09,,,,,,,,,,,,,2000-01-09,False,6,True,2000,1
,,,2000-01-15,,,,,,,,,,,,,2000-01-15,False,5,True,2000,1
,,,2000-01-16,,,,,,,,,,,,,2000-01-16,False,6,True,2000,1
,,,2000-01-22,,,,,,,,,,,,,2000-01-22,False,5,True,2000,1
,,,2000-01-23,,,,,,,,,,,,,2000-01-23,False,6,True,2000,1
,,,2000-01-29,,,,,,,,,,,,,2000-01-29,False,5,True,2000,1
,,,2000-01-30,,,,,,,,,,,,,2000-01-30,False,6,True,2000,1
,,,2000-02-05,,,,,,,,,,,,,2000-02-05,False,5,True,2000,2
,,,2000-02-06,,,,,,,,,,,,,2000-02-06,False,6,True,2000,2
,,,2000-02-12,,,,,,,,,,,,,2000-02-12,False,5,True,2000,2
,,,2000-02-13,,,,,,,,,,,,,2000-02-13,False,6,True,2000,2
,,,2000-02-19,,,,,,,,,,,,,2000-02-19,False,5,True,2000,2
,,,2000-02-20,,,,,,,,,,,,,2000-02-20,False,6,True,2000,2
,,,2000-02-26,,,,,,,,,,,,,2000-02-26,False,5,True,2000,2
,,,2000-02-27,,,,,,,,,,,,,2000-02-27,False,6,True,2000,2
,,,2000-03-04,,,,,,,,,,,,,2000-03-04,False,5,True,2000,3
,,,2000-03-05,,,,,,,,,,,,,2000-03-05,False,6,True,2000,3
,,,2000-03-11,,,,,,,,,,,,,2000-03-11,False,5,True,2000,3
,,,2000-03-12,,,,,,,,,,,,,2000-03-12,False,6,True,2000,3
,,,2000-03-18,,,,,,,,,,,,,2000-03-18,False,5,True,2000,3
,,,2000-03-19,,,,,,,,,,,,,2000-03-19,False,6,True,2000,3
,,,2000-03-25,,,,,,,,,,,,,2000-03-25,False,5,True,2000,3
,,,2000-03-26,,,,,,,,,,,,,2000-03-26,False,6,True,2000,3
,,,2000-04-01,,,,,,,,,,,,,2000-04-01,False,5,True,2000,4
,,,2000-04-02,,,,,,,,,,,,,2000-04-02,False,6,True,2000,4
,,,2000-04-08,,,,,,,,,,,,,2000-04-08,False,5,True,2000,4
,,,2000-04-09,,,,,,,,,,,,,2000-04-09,False,6,True,2000,4
,,,2000-04-15,,,,,,,,,,,,,2000-04-15,False,5,True,2000,4
,,,2000-04-16,,,,,,,,,,,,,2000-04-16,False,6,True,2000,4
,,,2000-04-22,,,,,,,,,,,,,2000-04-22,False,5,True,2000,4
,,,2000-04-23,,,,,,,,,,,,,2000-04-23,False,6,True,2000,4
,,,2000-04-29,,,,,,,,,,,,,2000-04-29,False,5,True,2000,4
,,,2000-04-30,,,,,,,,,,,,,2000-04-30,False,6,True,2000,4
,,,2000-05-06,,,,,,,,,,,,,2000-05-06,False,5,True,2000,5
,,,2000-05-07,,,,,,,,,,,,,2000-05-07,False,6,True,2000,5
,,,2000-05-13,,,,,,,,,,,,,2000-05-13,False,5,True,2000,5
,,,2000-05-14,,,,,,,,,,,,,2000-05-14,False,6,True,2000,5
,,,2000-05-20,,,,,,,,,,,,,2000-05-20,False,5,True,2000,5
,,,2000-05-21,,,,,,,,,,,,,2000-05-21,False,6,True,2000,5
,,,2000-05-27,,,,,,,,,,,,,2000-05-27,False,5,True,2000,5
,,,2000-05-28,,,,,,,,,,,,,2000-05-28,False,6,True,2000,5
,,,2000-06-03,,,,,,,,,,,,,2000-06-03,False,5,True,2000,6
,,,2000-06-04,,,,,,,,,,,,,2000-06-04,False,6,True,2000,6
,,,2000-06-10,,,,,,,,,,,,,2000-06-10,False,5,True,2000,6
,,,2000-06-11,,,,,,,,,,,,,2000-06-11,False,6,True,2000,6
,,,2000-06-17,,,,,,,,,,,,,2000-06-17,False,5,True,2000,6
,,,2000-06-18,,,,,,,,,,,,,2000-06-18,False,6,True,2000,6
,,,2000-06-24,,,,,,,,,,,,,2000-06-24,False,5,True,2000,6
,,,2000-06-25,,,,,,,,,,,,,2000-06-25,False,6,True,2000,6
,,,2000-07-01,,,,,,,,,,,,,2000-07-01,False,5,True,2000,7
,,,2000-07-02,,,,,,,,,,,,,2000-07-02,False,6,True,2000,7
,,,2000-07-08,,,,,,,,,,,,,2000-07-08,False,5,True,2000,7
,,,2000-07-09,,,,,,,,,,,,,2000-07-09,False,6,True,2000,7
,,,2000-07-15,,,,,,,,,,,,,2000-07-15,False,5,True,2000,7
,,,2000-07-16,,,,,,,,,,,,,2000-07-16,False,6,True,2000,7
,,,2000-07-22,,,,,,,,,,,,,2000-07-22,False,5,True,2000,7
,,,2000-07-23,,,,,,,,,,,,,2000-07-23,False,6,True,2000,7
,,,2000-07-29,,,,,,,,,,,,,2000-07-29,False,5,True,2000,7
,,,2000-07-30,,,,,,,,,,,,,2000-07-30,False,6,True,2000,7
,,,2000-08-05,,,,,,,,,,,,,2000-08-05,False,5,True,2000,8
,,,2000-08-06,,,,,,,,,,,,,2000-08-06,False,6,True,2000,8
,,,2000-08-12,,,,,,,,,,,,,2000-08-12,False,5,True,2000,8
,,,2000-08-13,,,,,,,,,,,,,2000-08-13,False,6,True,2000,8
,,,2000-08-19,,,,,,,,,,,,,2000-08-19,False,5,True,2000,8
,,,2000-08-20,,,,,,,,,,,,,2000-08-20,False,6,True,2000,8
,,,2000-08-26,,,,,,,,,,,,,2000-08-26,False,5,True,2000,8
,,,2000-08-27,,,,,,,,,,,,,2000-08-27,False,6,True,2000,8
,,,2000-09-02,,,,,,,,,,,,,2000-09-02,False,5,True,2000,9
,,,2000-09-03,,,,,,,,,,,,,2000-09-03,False,6,True,2000,9
,,,2000-09-09,,,,,,,,,,,,,2000-09-09,False,5,True,2000,9
,,,2000-09-10,,,,,,,,,,,,,2000-09-10,False,6,True,2000,9
,,,2000-09-16,,,,,,,,,,,,,2000-09-16,False,5,True,2000,9
,,,2000-09-17,,,,,,,,,,,,,2000-09-17,False,6,True,2000,9
,,,2000-09-23,,,,,,,,,,,,,2000-09-23,False,5,True,2000,9
,,,2000-09-24,,,,,,,,,,,,,2000-09-24,False,6,True,2000,9
,,,2000-09-30,,,,,,,,,,,,,2000-09-30,False,5,True,2000,9
,,,2000-10-01,,,,,,,,,,,,,2000-10-01,False,6,True,2000,10
,,,2000-10-07,,,,,,,,,,,,,2000-10-07,False,5,True,2000,10
,,,2000-10-08,,,,,,,,,,,,,2000-10-08,False,6,True,2000,10
,,,2000-10-14,,,,,,,,,,,,,2000-10-14,False,5,True,2000,10
,,,2000-10-15,,,,,,,,,,,,,2000-10-15,False,6,True,2000,10
,,,2000-10-21,,,,,,,,,,,,,2000-10-21,False,5,True,2000,10
,,,2000-10-22,,,,,,,,,,,,,2000-10-22,False,6,True,2000,10
,,,2000-10-28,,,,,,,,,,,,,2000-10-28,False,5,True,2000,10
,,,2000-10-29,,,,,,,,,,,,,2000-10-29,False,6,True,2000,10
,,,2000-11-04,,,,,,,,,,,,,2000-11-04,False,5,True,2000,11
,,,2000-11-05,,,,,,,,,,,,,2000-11-05,False,6,True,2000,11
,,,2000-11-11,,,,,,,,,,,,,2000-11-11,False,5,True,2000,11
,,,2000-11-12,,,,,,,,,,,,,2000-11-12,False,6,True,2000,11
,,,2000-11-18,,,,,,,,,,,,,2000-11-18,False,5,True,2000,11
,,,2000-11-19,,,,,,,,,,,,,2000-11-19,False,6,True,2000,11
,,,2000-11-25,,,,,,,,,,,,,2000-11-25,False,5,True,2000,11
,,,2000-11-26,,,,,,,,,,,,,2000-11-26,False,6,True,2000,11
,,,2000-12-02,,,,,,,,,,,,,2000-12-02,False,5,True,2000,12
,,,2000-12-03,,,,,,,,,,,,,2000-12-03,False,6,True,2000,12
,,,2000-12-09,,,,,,,,,,,,,2000-12-09,False,5,True,2000,12
,,,2000-12-10,,,,,,,,,,,,,2000-12-10,False,6,True,2000,12
,,,2000-12-16,,,,,,,,,,,,,2000-12-16,False,5,True,2000,12
,,,2000-12-17,,,,,,,,,,,,,2000-12-17,False,6,True,2000,12
,,,2000-12-23,,,,,,,,,,,,,2000-12-23,False,5,True,2000,12
,,,2000-12-24,,,,,,,,,,,,,2000-12-24,False,6,True,2000,12
,,,2000-12-30,,,,,,,,,,,,,2000-12-30,False,5,True,2000,12
,,,2000-12-31,,,,,,,,,,,,,2000-12-31,False,6,True,2000,12
,,,2001-01-01,,,,,,,,,,,,,2001-01-01,False,0,False,2001,1
,,,2001-01-06,,,,,,,,,,,,,2001-01-06,False,5,True,2001,1
,,,2001-01-07,,,,,,,,,,,,,2001-01-07,False,6,True,2001,1
,,,2001-01-13,,,,,,,,,,,,,2001-01-13,False,5,True,2001,1
,,,2001-01-14,,,,,,,,,,,,,2001-01-14,False,6,True,2001,1
,,,2001-01-20,,,,,,,,,,,,,2001-01-20,False,5,True,2001,1
,,,2001-01-21,,,,,,,,,,,,,2001-01-21,False,6,True,2001,1
,,,2001-01-27,,,,,,,,,,,,,2001-01-27,False,5,True,2001,1
,,,2001-01-28,,,,,,,,,,,,,2001-01-28,False,6,True,2001,1
,,,2001-02-03,,,,,,,,,,,,,2001-02-03,False,5,True,2001,2
,,,2001-02-04,,,,,,,,,,,,,2001-02-04,False,6,True,2001,2
,,,2001-02-10,,,,,,,,,,,,,2001-02-10,False,5,True,2001,2
,,,2001-02-11,,,,,,,,,,,,,2001-02-11,False,6,True,2001,2
,,,2001-02-17,,,,,,,,,,,,,2001-02-17,False,5,True,2001,2
,,,2001-02-18,,,,,,,,,,,,,2001-02-18,False,6,True,2001,2
,,,2001-02-24,,,,,,,,,,,,,2001-02-24,False,5,True,2001,2
,,,2001-02-25,,,,,,,,,,,,,2001-02-25,False,6,True,2001,2
,,,2001-03-03,,,,,,,,,,,,,2001-03-03,False,5,True,2001,3
,,,2001-03-04,,,,,,,,,,,,,2001-03-04,False,6,True,2001,3
,,,2001-03-10,,,,,,,,,,,,,2001-03-10,False,5,True,2001,3
,,,2001-03-11,,,,,,,,,,,,,2001-03-11,False,6,True,2001,3
,,,2001-03-17,,,,,,,,,,,,,2001-03-17,False,5,True,2001,3
,,,2001-03-18,,,,,,,,,,,,,2001-03-18,False,6,True,2001,3
,,,2001-03-24,,,,,,,,,,,,,2001-03-24,False,5,True,2001,3
,,,2001-03-25,,,,,,,,,,,,,2001-03-25,False,6,True,2001,3
,,,2001-03-31,,,,,,,,,,,,,2001-03-31,False,5,True,2001,3
,,,2001-04-01,,,,,,,,,,,,,2001-04-01,False,6,True,2001,4
,,,2001-04-07,,,,,,,,,,,,,2001-04-07,False,5,True,2001,4
,,,2001-04-08,,,,,,,,,,,,,2001-04-08,False,6,True,2001,4
,,,2001-04-14,,,,,,,,,,,,,2001-04-14,False,5,True,2001,4
,,,2001-04-15,,,,,,,,,,,,,2001-04-15,False,6,True,2001,4
,,,2001-04-21,,,,,,,,,,,,,2001-04-21,False,5,True,2001,4
,,,2001-04-22,,,,,,,,,,,,,2001-04-22,False,6,True,2001,4
,,,2001-04-28,,,,,,,,,,,,,2001-04-28,False,5,True,2001,4
,,,2001-04-29,,,,,,,,,,,,,2001-04-29,False,6,True,2001,4
,,,2001-05-05,,,,,,,,,,,,,2001-05-05,False,5,True,2001,5
,,,2001-05-06,,,,,,,,,,,,,2001-05-06,False,6,True,2001,5
,,,2001-05-12,,,,,,,,,,,,,2001-05-12,False,5,True,2001,5
,,,2001-05-13,,,,,,,,,,,,,2001-05-13,False,6,True,2001,5
,,,2001-05-19,,,,,,,,,,,,,2001-05-19,False,5,True,2001,5
,,,2001-05-20,,,,,,,,,,,,,2001-05-20,False,6,True,2001,5
,,,2001-05-26,,,,,,,,,,,,,2001-05-26,False,5,True,2001,5
,,,2001-05-27,,,,,,,,,,,,,2001-05-27,False,6,True,2001,5
,,,2001-06-02,,,,,,,,,,,,,2001-06-02,False,5,True,2001,6
,,,2001-06-03,,,,,,,,,,,,,2001-06-03,False,6,True,2001,6
,,,2001-06-09,,,,,,,,,,,,,2001-06-09,False,5,True,2001,6
,,,2001-06-10,,,,,,,,,,,,,2001-06-10,False,6,True,2001,6
,,,2001-06-16,,,,,,,,,,,,,2001-06-16,False,5,True,2001,6
,,,2001-06-17,,,,,,,,,,,,,2001-06-17,False,6,True,2001,6
,,,2001-06-23,,,,,,,,,,,,,2001-06-23,False,5,True,2001,6
,,,2001-06-24,,,,,,,,,,,,,2001-06-24,False,6,True,2001,6
,,,2001-06-30,,,,,,,,,,,,,2001-06-30,False,5,True,2001,6
,,,2001-07-01,,,,,,,,,,,,,2001-07-01,False,6,True,2001,7
,,,2001-07-07,,,,,,,,,,,,,2001-07-07,False,5,True,2001,7
,,,2001-07-08,,,,,,,,,,,,,2001-07-08,False,6,True,2001,7
,,,2001-07-14,,,,,,,,,,,,,2001-07-14,False,5,True,2001,7
,,,2001-07-15,,,,,,,,,,,,,2001-07-15,False,6,True,2001,7
,,,2001-07-21,,,,,,,,,,,,,2001-07-21,False,5,True,2001,7
,,,2001-07-22,,,,,,,,,,,,,2001-07-22,False,6,True,2001,7
,,,2001-07-28,,,,,,,,,,,,,2001-07-28,False,5,True,2001,7
,,,2001-07-29,,,,,,,,,,,,,2001-07-29,False,6,True,2001,7
,,,2001-08-04,,,,,,,,,,,,,2001-08-04,False,5,True,2001,8
,,,2001-08-05,,,,,,,,,,,,,2001-08-05,False,6,True,2001,8
,,,2001-08-11,,,,,,,,,,,,,2001-08-11,False,5,True,2001,8
,,,2001-08-12,,,,,,,,,,,,,2001-08-12,False,6,True,2001,8
,,,2001-08-18,,,,,,,,,,,,,2001-08-18,False,5,True,2001,8
,,,2001-08-19,,,,,,,,,,,,,2001-08-19,False,6,True,2001,8
,,,2001-08-25,,,,,,,,,,,,,2001-08-25,False,5,True,2001,8
,,,2001-08-26,,,,,,,,,,,,,2001-08-26,False,6,True,2001,8
,,,2001-09-01,,,,,,,,,,,,,2001-09-01,False,5,True,2001,9
,,,2001-09-02,,,,,,,,,,,,,2001-09-02,False,6,True,2001,9
,,,2001-09-08,,,,,,,,,,,,,2001-09-08,False,5,True,2001,9
,,,2001-09-09,,,,,,,,,,,,,2001-09-09,False,6,True,2001,9
,,,2001-09-15,,,,,,,,,,,,,2001-09-15,False,5,True,2001,9
,,,2001-09-16,,,,,,,,,,,,,2001-09-16,False,6,True,2001,9
,,,2001-09-22,,,,,,,,,,,,,2001-09-22,False,5,True,2001,9
,,,2001-09-23,,,,,,,,,,,,,2001-09-23,False,6,True,2001,9
,,,2001-09-29,,,,,,,,,,,,,2001-09-29,False,5,True,2001,9
,,,2001-09-30,,,,,,,,,,,,,2001-09-30,False,6,True,2001,9
,,,2001-10-06,,,,,,,,,,,,,2001-10-06,False,5,True,2001,10
,,,2001-10-07,,,,,,,,,,,,,2001-10-07,False,6,True,2001,10
,,,2001-10-13,,,,,,,,,,,,,2001-10-13,False,5,True,2001,10
,,,2001-10-14,,,,,,,,,,,,,2001-10-14,False,6,True,2001,10
,,,2001-10-20,,,,,,,,,,,,,2001-10-20,False,5,True,2001,10
,,,2001-10-21,,,,,,,,,,,,,2001-10-21,False,6,True,2001,10
,,,2001-10-27,,,,,,,,,,,,,2001-10-27,False,5,True,2001,10
,,,2001-10-28,,,,,,,,,,,,,2001-10-28,False,6,True,2001,10
,,,2001-11-03,,,,,,,,,,,,,2001-11-03,False,5,True,2001,11
,,,2001-11-04,,,,,,,,,,,,,2001-11-04,False,6,True,2001,11
,,,2001-11-10,,,,,,,,,,,,,2001-11-10,False,5,True,2001,11
,,,2001-11-11,,,,,,,,,,,,,2001-11-11,False,6,True,2001,11
,,,2001-11-17,,,,,,,,,,,,,2001-11-17,False,5,True,2001,11
,,,2001-11-18,,,,,,,,,,,,,2001-11-18,False,6,True,2001,11
,,,2001-11-24,,,,,,,,,,,,,2001-11-24,False,5,True,2001,11
,,,2001-11-25,,,,,,,,,,,,,2001-11-25,False,6,True,2001,11
,,,2001-12-01,,,,,,,,,,,,,2001-12-01,False,5,True,2001,12
,,,2001-12-02,,,,,,,,,,,,,2001-12-02,False,6,True,2001,12
,,,2001-12-08,,,,,,,,,,,,,2001-12-08,False,5,True,2001,12
,,,2001-12-09,,,,,,,,,,,,,2001-12-09,False,6,True,2001,12
,,,2001-12-15,,,,,,,,,,,,,2001-12-15,False,5,True,2001,12
,,,2001-12-16,,,,,,,,,,,,,2001-12-16,False,6,True,2001,12
,,,2001-12-22,,,,,,,,,,,,,2001-12-22,False,5,True,2001,12
,,,2001-12-23,,,,,,,,,,,,,2001-12-23,False,6,True,2001,12
,,,2001-12-29,,,,,,,,,,,,,2001-12-29,False,5,True,2001,12
,,,2001-12-30,,,,,,,,,,,,,2001-12-30,False,6,True,2001,12
,,,2002-01-01,,,,,,,,,,,,,2002-01-01,False,1,False,2002,1
,,,2002-01-05,,,,,,,,,,,,,2002-01-05,False,5,True,2002,1
,,,2002-01-06,,,,,,,,,,,,,2002-01-06,False,6,True,2002,1
,,,2002-01-12,,,,,,,,,,,,,2002-01-12,False,5,True,2002,1
,,,2002-01-13,,,,,,,,,,,,,2002-01-13,False,6,True,2002,1
,,,2002-01-19,,,,,,,,,,,,,2002-01-19,False,5,True,2002,1
,,,2002-01-20,,,,,,,,,,,,,2002-01-20,False,6,True,2002,1
,,,2002-01-26,,,,,,,,,,,,,2002-01-26,False,5,True,2002,1
,,,2002-01-27,,,,,,,,,,,,,2002-01-27,False,6,True,2002,1
,,,2002-02-02,,,,,,,,,,,,,2002-02-02,False,5,True,2002,2
,,,2002-02-03,,,,,,,,,,,,,2002-02-03,False,6,True,2002,2
,,,2002-02-09,,,,,,,,,,,,,2002-02-09,False,5,True,2002,2
,,,2002-02-10,,,,,,,,,,,,,2002-02-10,False,6,True,2002,2
,,,2002-02-16,,,,,,,,,,,,,2002-02-16,False,5,True,2002,2
,,,2002-02-17,,,,,,,,,,,,,2002-02-17,False,6,True,2002,2
,,,2002-02-23,,,,,,,,,,,,,2002-02-23,False,5,True,2002,2
,,,2002-02-24,,,,,,,,,,,,,2002-02-24,False,6,True,2002,2
,,,2002-03-02,,,,,,,,,,,,,2002-03-02,False,5,True,2002,3
,,,2002-03-03,,,,,,,,,,,,,2002-03-03,False,6,True,2002,3
,,,2002-03-09,,,,,,,,,,,,,2002-03-09,False,5,True,2002,3
,,,2002-03-10,,,,,,,,,,,,,2002-03-10,False,6,True,2002,3
,,,2002-03-16,,,,,,,,,,,,,2002-03-16,False,5,True,2002,3
,,,2002-03-17,,,,,,,,,,,,,2002-03-17,False,6,True,2002,3
,,,2002-03-23,,,,,,,,,,,,,2002-03-23,False,5,True,2002,3
,,,2002-03-24,,,,,,,,,,,,,2002-03-24,False,6,True,2002,3
,,,2002-03-30,,,,,,,,,,,,,2002-03-30,False,5,True,2002,3
,,,2002-03-31,,,,,,,,,,,,,2002-03-31,False,6,True,2002,3
,,,2002-04-06,,,,,,,,,,,,,2002-04-06,False,5,True,2002,4
,,,2002-04-07,,,,,,,,,,,,,2002-04-07,False,6,True,2002,4
,,,2002-04-13,,,,,,,,,,,,,2002-04-13,False,5,True,2002,4
,,,2002-04-14,,,,,,,,,,,,,2002-04-14,False,6,True,2002,4
,,,2002-04-20,,,,,,,,,,,,,2002-04-20,False,5,True,2002,4
,,,2002-04-21,,,,,,,,,,,,,2002-04-21,False,6,True,2002,4
,,,2002-04-27,,,,,,,,,,,,,2002-04-27,False,5,True,2002,4
,,,2002-04-28,,,,,,,,,,,,,2002-04-28,False,6,True,2002,4
,,,2002-05-04,,,,,,,,,,,,,2002-05-04,False,5,True,2002,5
,,,2002-05-05,,,,,,,,,,,,,2002-05-05,False,6,True,2002,5
,,,2002-05-11,,,,,,,,,,,,,2002-05-11,False,5,True,2002,5
,,,2002-05-12,,,,,,,,,,,,,2002-05-12,False,6,True,2002,5
,,,2002-05-18,,,,,,,,,,,,,2002-05-18,False,5,True,2002,5
,,,2002-05-19,,,,,,,,,,,,,2002-05-19,False,6,True,2002,5
,,,2002-05-25,,,,,,,,,,,,,2002-05-25,False,5,True,2002,5
,,,2002-05-26,,,,,,,,,,,,,2002-05-26,False,6,True,2002,5
,,,2002-06-01,,,,,,,,,,,,,2002-06-01,False,5,True,2002,6
,,,2002-06-02,,,,,,,,,,,,,2002-06-02,False,6,True,2002,6
,,,2002-06-08,,,,,,,,,,,,,2002-06-08,False,5,True,2002,6
,,,2002-06-09,,,,,,,,,,,,,2002-06-09,False,6,True,2002,6
,,,2002-06-15,,,,,,,,,,,,,2002-06-15,False,5,True,2002,6
,,,2002-06-16,,,,,,,,,,,,,2002-06-16,False,6,True,2002,6
,,,2002-06-22,,,,,,,,,,,,,2002-06-22,False,5,True,2002,6
,,,2002-06-23,,,,,,,,,,,,,2002-06-23,False,6,True,2002,6
,,,2002-06-29,,,,,,,,,,,,,2002-06-29,False,5,True,2002,6
,,,2002-06-30,,,,,,,,,,,,,2002-06-30,False,6,True,2002,6
,,,2002-07-06,,,,,,,,,,,,,2002-07-06,False,5,True,2002,7
,,,2002-07-07,,,,,,,,,,,,,2002-07-07,False,6,True,2002,7
,,,2002-07-13,,,,,,,,,,,,,2002-07-13,False,5,True,2002,7
,,,2002-07-14,,,,,,,,,,,,,2002-07-14,False,6,True,2002,7
,,,2002-07-20,,,,,,,,,,,,,2002-07-20,False,5,True,2002,7
,,,2002-07-21,,,,,,,,,,,,,2002-07-21,False,6,True,2002,7
,,,2002-07-27,,,,,,,,,,,,,2002-07-27,False,5,True,2002,7
,,,2002-07-28,,,,,,,,,,,,,2002-07-28,False,6,True,2002,7
,,,2002-08-03,,,,,,,,,,,,,2002-08-03,False,5,True,2002,8
,,,2002-08-04,,,,,,,,,,,,,2002-08-04,False,6,True,2002,8
,,,2002-08-10,,,,,,,,,,,,,2002-08-10,False,5,True,2002,8
,,,2002-08-11,,,,,,,,,,,,,2002-08-11,False,6,True,2002,8
,,,2002-08-17,,,,,,,,,,,,,2002-08-17,False,5,True,2002,8
,,,2002-08-18,,,,,,,,,,,,,2002-08-18,False,6,True,2002,8
,,,2002-08-24,,,,,,,,,,,,,2002-08-24,False,5,True,2002,8
,,,2002-08-25,,,,,,,,,,,,,2002-08-25,False,6,True,2002,8
,,,2002-08-31,,,,,,,,,,,,,2002-08-31,False,5,True,2002,8
,,,2002-09-01,,,,,,,,,,,,,2002-09-01,False,6,True,2002,9
,,,2002-09-07,,,,,,,,,,,,,2002-09-07,False,5,True,2002,9
,,,2002-09-08,,,,,,,,,,,,,2002-09-08,False,6,True,2002,9
,,,2002-09-14,,,,,,,,,,,,,2002-09-14,False,5,True,2002,9
,,,2002-09-15,,,,,,,,,,,,,2002-09-15,False,6,True,2002,9
,,,2002-09-21,,,,,,,,,,,,,2002-09-21,False,5,True,2002,9
,,,2002-09-22,,,,,,,,,,,,,2002-09-22,False,6,True,2002,9
,,,2002-09-28,,,,,,,,,,,,,2002-09-28,False,5,True,2002,9
,,,2002-09-29,,,,,,,,,,,,,2002-09-29,False,6,True,2002,9
,,,2002-10-05,,,,,,,,,,,,,2002-10-05,False,5,True,2002,10
,,,2002-10-06,,,,,,,,,,,,,2002-10-06,False,6,True,2002,10
,,,2002-10-12,,,,,,,,,,,,,2002-10-12,False,5,True,2002,10
,,,2002-10-13,,,,,,,,,,,,,2002-10-13,False,6,True,2002,10
,,,2002-10-19,,,,,,,,,,,,,2002-10-19,False,5,True,2002,10
,,,2002-10-20,,,,,,,,,,,,,2002-10-20,False,6,True,2002,10
,,,2002-10-26,,,,,,,,,,,,,2002-10-26,False,5,True,2002,10
,,,2002-10-27,,,,,,,,,,,,,2002-10-27,False,6,True,2002,10
,,,2002-11-02,,,,,,,,,,,,,2002-11-02,False,5,True,2002,11
,,,2002-11-03,,,,,,,,,,,,,2002-11-03,False,6,True,2002,11
,,,2002-11-09,,,,,,,,,,,,,2002-11-09,False,5,True,2002,11
,,,2002-11-10,,,,,,,,,,,,,2002-11-10,False,6,True,2002,11
